"state","year","state_full","year_2012","year_2010","year_2014","last","first","primary","state.x","ahead","behind","compete","dem","repub","other","runoff","general","dateofrace","outcome_primary","poll_average","general_poll_average","comp","web","incumbent","proimm","antimm_score","anti_immigration.pct","pro_immigration.pct","immscore","teastateindexD","teastateindexR","whitedem_state","whiterep_state","state.y","tot_pop_2012","cvap_tot_est_2012","asian_pop_2012","black_pop_2012","allasian_cvap_tot_2012","asian_cvap_tot_2012","allasian_pct_cvap_2012","black_cvap_tot_2012","black_pct_cvap_2012","white_pop_2012","white_cvap_tot_2012","white_pct_cvap_2012","latino_pop_2012","latino_cvap_tot_2012","latino_pct_cvap_2012","pct_white_2012","pct_black_2012","pct_latino_2012","pct_asian_2012","total_cvap_2000","white_cvap_2000","pct_white_cvap_2000","latino_cvap_2000","pct_latino_cvap_2000","asian_cvap_2000","pct_asian_cvap_2000","black_cvap_2000","pct_black_cvap_2000","change_white_cvap_2000_2012","change_latino_cvap_2000_2012","change_asian_cvap_2000_2012","change_black_cvap_2000_2012","pct_change_foreignborn_2000_2010","dem_state_immigration_index","rep_state_immigration_index","independent_state_immigration_index","teaparty_stateindex","romney_votedifferential_2012","rrscalestate","sept_0ct_2014_unemployment","romney_vote_2012","unemployment_sept_oct_2012","ahead.1","behind.1","compete.1","changes","TX","CA","NM","AZ","borderstates","tradstate","dvlogit","dvlogitpro","newdv","X","lowmincvap","midmincvap","highmincvap","south","romneyvote2012","unemp","texas","newmexico","california","arizona","state_num","dems.mean","dems.sd","reps.mean","reps.sd","ind.mean","ind.sd","pct_regvote","pct_lat_grow","changes_20yr","changes_10yr","changes_5yr","dem_nativism","gop_nativism","ind_nativism","white_nativism","pct_asian_voters","pct_latino_voters","pct_latino_asian_voters","news_coverage","turnout"
"AR",2010,"Arkansas",0,1,0,"Halter","Bill",1,"AR",0,1,0,1,0,0,NA,0,"",42.5,"34",NA,-9,"",1,NA,NA,0,0,0,1.6,4,0.6908212,0.9090909,"AR",2916370,2126800,35565,450950,15875,14935,0.007464266,315920,0.148542411,2175340,1703290,0.800869851,185240,53500,0.025155163,0.745906727,0.154627156,0.063517318,0.012194955,"1,993,342","1,614,074",0.8097326,"54,073",0.0271268,"14,459",0.0072536,"277,523",0.13922498,0.055273798,-0.01059679,0.03187144,0.12154026,82.3,1.111111,2.983957,2.638889,0.3236715,24,7.52798,6.2,0.237,7.15,0,1,1,131.1,0,0,0,0,0,0,0,0,0,"https://web.archive.org/web/20100523031105/http://www.billhalter.com/issues",0,0,0,1,0.237,7.15,0,0,0,0,2,-0.616259392,0.031662609,1.143954068,0.035954796,0.271947769,0.03044341,1.6,131.1,747.39,93.89,32.69,0.290076336,1.515151515,1.185714286,1.136020151,0.557,1.12,1.677,"202",50.72
"AR",2010,"Arkansas",0,1,0,"Boozman","John",1,"AR",1,0,0,0,1,0,NA,0,"",52.7,"46",NA,27,"",0,0,1,1,0,1,1.6,4,0.6908212,0.9090909,"AR",2916370,2126800,35565,450950,15875,14935,0.007464266,315920,0.148542411,2175340,1703290,0.800869851,185240,53500,0.025155163,0.745906727,0.154627156,0.063517318,0.012194955,"1,993,342","1,614,074",0.8097326,"54,073",0.0271268,"14,459",0.0072536,"277,523",0.13922498,0.055273798,-0.01059679,0.03187144,0.12154026,82.3,1.111111,2.983957,2.638889,0.3236715,24,7.52798,6.2,0.237,7.15,1,0,0,131.1,0,0,0,0,0,0,1,0,1,"https://web.archive.org/web/20101001002907/http://www.boozmanforarkansas.com/immigration",0,0,0,1,0.237,7.15,0,0,0,0,2,-0.616259392,0.031662609,1.143954068,0.035954796,0.271947769,0.03044341,1.6,131.1,747.39,93.89,32.69,0.290076336,1.515151515,1.185714286,1.136020151,0.557,1.12,1.677,"202",50.72
"AR",2010,"Arkansas",0,1,0,"Baker","Gilbert",1,"AR",0,1,0,0,1,0,NA,0,"",11.6,"13",NA,-33,"",0,NA,NA,0,0,0,1.6,4,0.6908212,0.9090909,"AR",2916370,2126800,35565,450950,15875,14935,0.007464266,315920,0.148542411,2175340,1703290,0.800869851,185240,53500,0.025155163,0.745906727,0.154627156,0.063517318,0.012194955,"1,993,342","1,614,074",0.8097326,"54,073",0.0271268,"14,459",0.0072536,"277,523",0.13922498,0.055273798,-0.01059679,0.03187144,0.12154026,82.3,1.111111,2.983957,2.638889,0.3236715,24,7.52798,6.2,0.237,7.15,0,1,0,131.1,0,0,0,0,0,0,0,0,0,"https://web.archive.org/web/20100126152544/http://senatorgilbertbaker.com/issues",0,0,0,1,0.237,7.15,0,0,0,0,2,-0.616259392,0.031662609,1.143954068,0.035954796,0.271947769,0.03044341,1.6,131.1,747.39,93.89,32.69,0.290076336,1.515151515,1.185714286,1.136020151,0.557,1.12,1.677,"202",50.72
"AR",2010,"Arkansas",0,1,0,"Holt","Jim",1,"AR",0,1,0,0,1,0,NA,0,"",17.5,"19",NA,-27,"",0,NA,NA,0,0,0,1.6,4,0.6908212,0.9090909,"AR",2916370,2126800,35565,450950,15875,14935,0.007464266,315920,0.148542411,2175340,1703290,0.800869851,185240,53500,0.025155163,0.745906727,0.154627156,0.063517318,0.012194955,"1,993,342","1,614,074",0.8097326,"54,073",0.0271268,"14,459",0.0072536,"277,523",0.13922498,0.055273798,-0.01059679,0.03187144,0.12154026,82.3,1.111111,2.983957,2.638889,0.3236715,24,7.52798,6.2,0.237,7.15,0,1,0,131.1,0,0,0,0,0,0,1,0,1,"https://web.archive.org/web/20100608151034/http://jimholt2010.com/issues/",0,0,0,1,0.237,7.15,0,0,0,0,2,-0.616259392,0.031662609,1.143954068,0.035954796,0.271947769,0.03044341,1.6,131.1,747.39,93.89,32.69,0.290076336,1.515151515,1.185714286,1.136020151,0.557,1.12,1.677,"202",50.72
"AR",2010,"Arkansas",0,1,0,"Boozman","John",0,"AR",1,0,0,0,1,0,NA,1,"",58,"55",NA,20,"",0,0,1,1,0,1,1.6,4,0.6908212,0.9090909,"AR",2916370,2126800,35565,450950,15875,14935,0.007464266,315920,0.148542411,2175340,1703290,0.800869851,185240,53500,0.025155163,0.745906727,0.154627156,0.063517318,0.012194955,"1,993,342","1,614,074",0.8097326,"54,073",0.0271268,"14,459",0.0072536,"277,523",0.13922498,0.055273798,-0.01059679,0.03187144,0.12154026,82.3,1.111111,2.983957,2.638889,0.3236715,24,7.52798,6.2,0.237,7.15,1,0,0,131.1,0,0,0,0,0,0,1,0,1,"https://web.archive.org/web/20101001002907/http://www.boozmanforarkansas.com/immigration",0,0,0,1,0.237,7.15,0,0,0,0,2,-0.616259392,0.031662609,1.143954068,0.035954796,0.271947769,0.03044341,1.6,131.1,747.39,93.89,32.69,0.290076336,1.515151515,1.185714286,1.136020151,0.557,1.12,1.677,"202",50.72
"AR",2014,"Arkansas",0,0,1,"Cotton","Tom",0,"AR",0,0,1,0,1,0,NA,1,"",NA,"",48.2,7,"",0,0,NA,0,0,0,1.6,4,0.6908212,0.9090909,"AR",2916370,2126800,35565,450950,15875,14935,0.007464266,315920,0.148542411,2175340,1703290,0.800869851,185240,53500,0.025155163,0.745906727,0.154627156,0.063517318,0.012194955,"1,993,342","1,614,074",0.8097326,"54,073",0.0271268,"14,459",0.0072536,"277,523",0.13922498,0.055273798,-0.01059679,0.03187144,0.12154026,82.3,1.111111,2.983957,2.638889,0.3236715,24,7.52798,6.2,0.237,7.15,0,1,1,131.1,0,0,0,0,0,0,0,0,NA,"",0,0,0,1,0.237,7.15,0,0,0,0,2,-0.616259392,0.031662609,1.143954068,0.035954796,0.271947769,0.03044341,1.6,131.1,921.89,133.82,32.21,0.786982249,1.983050847,1.625,1.473007712,0.654,1.163,1.817,"74",29.7
"AR",2014,"Arkansas",0,0,1,"Cotton","Tom",1,"AR",1,0,0,0,1,0,NA,0,"5/20/14",100,"na",NA,100,"http://www.tomcotton.com/about/",0,0,NA,0,0,0,1.6,4,0.6908212,0.9090909,"AR",2916370,2126800,35565,450950,15875,14935,0.007464266,315920,0.148542411,2175340,1703290,0.800869851,185240,53500,0.025155163,0.745906727,0.154627156,0.063517318,0.012194955,"1,993,342","1,614,074",0.8097326,"54,073",0.0271268,"14,459",0.0072536,"277,523",0.13922498,0.055273798,-0.01059679,0.03187144,0.12154026,82.3,1.111111,2.983957,2.638889,0.3236715,24,7.52798,6.2,0.237,7.15,1,0,0,131.1,0,0,0,0,0,0,0,0,NA,"http://www.tomcotton.com/about/",0,0,0,1,0.237,7.15,0,0,0,0,2,-0.616259392,0.031662609,1.143954068,0.035954796,0.271947769,0.03044341,1.6,131.1,921.89,133.82,32.21,0.786982249,1.983050847,1.625,1.473007712,0.654,1.163,1.817,"74",29.7
"AR",2014,"Arkansas",0,0,1,"Pryor","Mark",1,"AR",1,0,0,1,0,0,NA,0,"5/20/14",100,"na",NA,100,"http://pryorforsenate.com/meet-mark/",1,0,NA,0,0,0,1.6,4,0.6908212,0.9090909,"AR",2916370,2126800,35565,450950,15875,14935,0.007464266,315920,0.148542411,2175340,1703290,0.800869851,185240,53500,0.025155163,0.745906727,0.154627156,0.063517318,0.012194955,"1,993,342","1,614,074",0.8097326,"54,073",0.0271268,"14,459",0.0072536,"277,523",0.13922498,0.055273798,-0.01059679,0.03187144,0.12154026,82.3,1.111111,2.983957,2.638889,0.3236715,24,7.52798,6.2,0.237,7.15,1,0,0,131.1,0,0,0,0,0,0,0,0,NA,"http://pryorforsenate.com/meet-mark/",0,0,0,1,0.237,7.15,0,0,0,0,2,-0.616259392,0.031662609,1.143954068,0.035954796,0.271947769,0.03044341,1.6,131.1,921.89,133.82,32.21,0.786982249,1.983050847,1.625,1.473007712,0.654,1.163,1.817,"74",29.7
"AR",2014,"Arkansas",0,0,1,"Pryor","Mark",0,"AR",0,0,1,1,0,0,NA,1,"",NA,"",41.2,-7,"",1,0,NA,0,0,0,1.6,4,0.6908212,0.9090909,"AR",2916370,2126800,35565,450950,15875,14935,0.007464266,315920,0.148542411,2175340,1703290,0.800869851,185240,53500,0.025155163,0.745906727,0.154627156,0.063517318,0.012194955,"1,993,342","1,614,074",0.8097326,"54,073",0.0271268,"14,459",0.0072536,"277,523",0.13922498,0.055273798,-0.01059679,0.03187144,0.12154026,82.3,1.111111,2.983957,2.638889,0.3236715,24,7.52798,6.2,0.237,7.15,0,1,1,131.1,0,0,0,0,0,0,0,0,NA,"",0,0,0,1,0.237,7.15,0,0,0,0,2,-0.616259392,0.031662609,1.143954068,0.035954796,0.271947769,0.03044341,1.6,131.1,921.89,133.82,32.21,0.786982249,1.983050847,1.625,1.473007712,0.654,1.163,1.817,"74",29.7
"AZ",2010,"Arizona",0,1,0,"Eden","Cathy",1,"AZ",0,1,0,1,0,0,NA,0,"",26.5,"11",NA,-4,"",0,NA,NA,0,0,0,1.356784,4.116022,0.7041742,0.8695652,"AZ",6410980,4285735,174790,247320,96965,89470,0.022625057,166125,0.038762313,3710875,2965865,0.692031822,1902945,829650,0.193584064,0.578831162,0.038577565,0.296825914,0.027264162,"3,767,931","2,593,939",0.6884253,"803,477",0.2132409,"70,556",0.0187254,"106,995",0.028396221,0.143382709,0.03257467,0.21140047,0.35593679,30.1,0.8439202,3.614693,2.385542,0.4039248,10,7.344573,6.9,0.091,8.15,0,1,1,53,0,0,0,0,0,0,NA,NA,NA,"",0,0,0,0,0.091,8.15,0,0,0,1,3,-0.956346852,0.024872641,1.037103151,0.021855953,0.025914183,0.021857709,18.4,53,163.63,40.06,8.76,0.061833689,1.55890411,0.817073171,1.035375324,2.11,20.79,22.9,"10",53.6
"AZ",2010,"Arizona",0,1,0,"Parraz","Randy",1,"AZ",0,1,0,1,0,0,NA,0,"",14.6,"10",NA,-5,"",0,NA,NA,0,0,0,1.356784,4.116022,0.7041742,0.8695652,"AZ",6410980,4285735,174790,247320,96965,89470,0.022625057,166125,0.038762313,3710875,2965865,0.692031822,1902945,829650,0.193584064,0.578831162,0.038577565,0.296825914,0.027264162,"3,767,931","2,593,939",0.6884253,"803,477",0.2132409,"70,556",0.0187254,"106,995",0.028396221,0.143382709,0.03257467,0.21140047,0.35593679,30.1,0.8439202,3.614693,2.385542,0.4039248,10,7.344573,6.9,0.091,8.15,0,1,1,53,0,0,0,0,0,0,NA,NA,NA,"",0,0,0,0,0.091,8.15,0,0,0,1,3,-0.956346852,0.024872641,1.037103151,0.021855953,0.025914183,0.021857709,18.4,53,163.63,40.06,8.76,0.061833689,1.55890411,0.817073171,1.035375324,2.11,20.79,22.9,"10",53.6
"AZ",2010,"Arizona",0,1,0,"Deakin","Jim",1,"AZ",0,1,0,0,1,0,NA,0,"",12,"11",NA,-56,"",1,NA,NA,0,0,0,1.356784,4.116022,0.7041742,0.8695652,"AZ",6410980,4285735,174790,247320,96965,89470,0.022625057,166125,0.038762313,3710875,2965865,0.692031822,1902945,829650,0.193584064,0.578831162,0.038577565,0.296825914,0.027264162,"3,767,931","2,593,939",0.6884253,"803,477",0.2132409,"70,556",0.0187254,"106,995",0.028396221,0.143382709,0.03257467,0.21140047,0.35593679,30.1,0.8439202,3.614693,2.385542,0.4039248,10,7.344573,6.9,0.091,8.15,0,1,0,53,0,0,0,0,0,0,1,0,1,"https://web.archive.org/web/20110713105856/http://jimdeakin.com/Issues.php",0,0,0,0,0.091,8.15,0,0,0,1,3,-0.956346852,0.024872641,1.037103151,0.021855953,0.025914183,0.021857709,18.4,53,163.63,40.06,8.76,0.061833689,1.55890411,0.817073171,1.035375324,2.11,20.79,22.9,"10",53.6
"AZ",2010,"Arizona",0,1,0,"Glassman","Rodney",1,"AZ",1,0,0,1,0,0,NA,0,"",34.7,"15",NA,4,"",0,1,0,0,1,0,1.356784,4.116022,0.7041742,0.8695652,"AZ",6410980,4285735,174790,247320,96965,89470,0.022625057,166125,0.038762313,3710875,2965865,0.692031822,1902945,829650,0.193584064,0.578831162,0.038577565,0.296825914,0.027264162,"3,767,931","2,593,939",0.6884253,"803,477",0.2132409,"70,556",0.0187254,"106,995",0.028396221,0.143382709,0.03257467,0.21140047,0.35593679,30.1,0.8439202,3.614693,2.385542,0.4039248,10,7.344573,6.9,0.091,8.15,0,1,1,53,0,0,0,0,0,0,0,1,-1,"https://web.archive.org/web/20121111071002/http://www.rodneyglassman.com/about-rodney/",0,0,0,0,0.091,8.15,0,0,0,1,3,-0.956346852,0.024872641,1.037103151,0.021855953,0.025914183,0.021857709,18.4,53,163.63,40.06,8.76,0.061833689,1.55890411,0.817073171,1.035375324,2.11,20.79,22.9,"10",53.6
"AZ",2010,"Arizona",0,1,0,"Hayworth","J.D.",1,"AZ",0,1,0,0,1,0,NA,0,"",32,"43",NA,-24,"",1,NA,NA,0,0,0,1.356784,4.116022,0.7041742,0.8695652,"AZ",6410980,4285735,174790,247320,96965,89470,0.022625057,166125,0.038762313,3710875,2965865,0.692031822,1902945,829650,0.193584064,0.578831162,0.038577565,0.296825914,0.027264162,"3,767,931","2,593,939",0.6884253,"803,477",0.2132409,"70,556",0.0187254,"106,995",0.028396221,0.143382709,0.03257467,0.21140047,0.35593679,30.1,0.8439202,3.614693,2.385542,0.4039248,10,7.344573,6.9,0.091,8.15,0,1,0,53,0,0,0,0,0,0,1,0,1,"https://web.archive.org/web/20100324021517/http://www.jdforsenate.com/issues",0,0,0,0,0.091,8.15,0,0,0,1,3,-0.956346852,0.024872641,1.037103151,0.021855953,0.025914183,0.021857709,18.4,53,163.63,40.06,8.76,0.061833689,1.55890411,0.817073171,1.035375324,2.11,20.79,22.9,"10",53.6
"AZ",2010,"Arizona",0,1,0,"Dougherty","John",1,"AZ",0,1,0,1,0,0,NA,0,"",24.1,"8",NA,-7,"",0,NA,NA,0,0,0,1.356784,4.116022,0.7041742,0.8695652,"AZ",6410980,4285735,174790,247320,96965,89470,0.022625057,166125,0.038762313,3710875,2965865,0.692031822,1902945,829650,0.193584064,0.578831162,0.038577565,0.296825914,0.027264162,"3,767,931","2,593,939",0.6884253,"803,477",0.2132409,"70,556",0.0187254,"106,995",0.028396221,0.143382709,0.03257467,0.21140047,0.35593679,30.1,0.8439202,3.614693,2.385542,0.4039248,10,7.344573,6.9,0.091,8.15,0,1,1,53,0,0,0,0,0,0,0,1,-1,"https://web.archive.org/web/20100923091437/http://johndougherty2010.com/theissues/comprehensive-immigration-reform",0,0,0,0,0.091,8.15,0,0,0,1,3,-0.956346852,0.024872641,1.037103151,0.021855953,0.025914183,0.021857709,18.4,53,163.63,40.06,8.76,0.061833689,1.55890411,0.817073171,1.035375324,2.11,20.79,22.9,"10",53.6
"AZ",2010,"Arizona",0,1,0,"Glassman","Rodney",0,"AZ",0,1,0,1,0,0,NA,1,"",35,"30",NA,-25,"",0,1,0,0,1,0,1.356784,4.116022,0.7041742,0.8695652,"AZ",6410980,4285735,174790,247320,96965,89470,0.022625057,166125,0.038762313,3710875,2965865,0.692031822,1902945,829650,0.193584064,0.578831162,0.038577565,0.296825914,0.027264162,"3,767,931","2,593,939",0.6884253,"803,477",0.2132409,"70,556",0.0187254,"106,995",0.028396221,0.143382709,0.03257467,0.21140047,0.35593679,30.1,0.8439202,3.614693,2.385542,0.4039248,10,7.344573,6.9,0.091,8.15,0,1,0,53,0,0,0,0,0,0,0,1,-1,"https://web.archive.org/web/20121111071002/http://www.rodneyglassman.com/about-rodney/",0,0,0,0,0.091,8.15,0,0,0,1,3,-0.956346852,0.024872641,1.037103151,0.021855953,0.025914183,0.021857709,18.4,53,163.63,40.06,8.76,0.061833689,1.55890411,0.817073171,1.035375324,2.11,20.79,22.9,"10",53.6
"AZ",2010,"Arizona",0,1,0,"McCain","John",0,"AZ",1,0,0,0,1,0,NA,1,"",59,"55",NA,25,"",1,0,1,1,0,1,1.356784,4.116022,0.7041742,0.8695652,"AZ",6410980,4285735,174790,247320,96965,89470,0.022625057,166125,0.038762313,3710875,2965865,0.692031822,1902945,829650,0.193584064,0.578831162,0.038577565,0.296825914,0.027264162,"3,767,931","2,593,939",0.6884253,"803,477",0.2132409,"70,556",0.0187254,"106,995",0.028396221,0.143382709,0.03257467,0.21140047,0.35593679,30.1,0.8439202,3.614693,2.385542,0.4039248,10,7.344573,6.9,0.091,8.15,1,0,0,53,0,0,0,0,0,0,1,0,1,"https://web.archive.org/web/20101015005514/http://www.johnmccain.com/",0,0,0,0,0.091,8.15,0,0,0,1,3,-0.956346852,0.024872641,1.037103151,0.021855953,0.025914183,0.021857709,18.4,53,163.63,40.06,8.76,0.061833689,1.55890411,0.817073171,1.035375324,2.11,20.79,22.9,"10",53.6
"AZ",2010,"Arizona",0,1,0,"McCain","John",1,"AZ",1,0,0,0,1,0,NA,0,"",56,"67",NA,24,"",1,0,1,1,0,1,1.356784,4.116022,0.7041742,0.8695652,"AZ",6410980,4285735,174790,247320,96965,89470,0.022625057,166125,0.038762313,3710875,2965865,0.692031822,1902945,829650,0.193584064,0.578831162,0.038577565,0.296825914,0.027264162,"3,767,931","2,593,939",0.6884253,"803,477",0.2132409,"70,556",0.0187254,"106,995",0.028396221,0.143382709,0.03257467,0.21140047,0.35593679,30.1,0.8439202,3.614693,2.385542,0.4039248,10,7.344573,6.9,0.091,8.15,1,0,0,53,0,0,0,0,0,0,1,0,1,"https://web.archive.org/web/20100505142153/http://www.johnmccain.com/issues/post/protecting-our-borders-and-our-homeland/",0,0,0,0,0.091,8.15,0,0,0,1,3,-0.956346852,0.024872641,1.037103151,0.021855953,0.025914183,0.021857709,18.4,53,163.63,40.06,8.76,0.061833689,1.55890411,0.817073171,1.035375324,2.11,20.79,22.9,"10",53.6
"AZ",2012,"Arizona",1,0,0,"Hackbarth","Bryan",1,"AZ",0,1,0,0,1,0,NA,0,"",3.72,"4",NA,-18,"",0,NA,NA,0,0,0,1.356784,4.116022,0.7041742,0.8695652,"AZ",6410980,4285735,174790,247320,96965,89470,0.022625057,166125,0.038762313,3710875,2965865,0.692031822,1902945,829650,0.193584064,0.578831162,0.038577565,0.296825914,0.027264162,"3,767,931","2,593,939",0.6884253,"803,477",0.2132409,"70,556",0.0187254,"106,995",0.028396221,0.143382709,0.03257467,0.21140047,0.35593679,30.1,0.8439202,3.614693,2.385542,0.4039248,10,7.344573,6.9,0.091,8.15,0,1,0,53,0,0,0,0,0,0,NA,NA,NA,"",0,0,0,0,0.091,8.15,0,0,0,1,3,-0.956346852,0.024872641,1.037103151,0.021855953,0.025914183,0.021857709,18.4,53,187.08,52.52,10.66,0.505353319,2.30455259,1.415662651,1.610516934,1.814,18.35,20.164,"10",51.5
"AZ",2012,"Arizona",1,0,0,"Carmona","Rich",1,"AZ",1,0,0,1,0,0,NA,0,"",100,"100",NA,100,"",0,1,0,0,1,0,1.356784,4.116022,0.7041742,0.8695652,"AZ",6410980,4285735,174790,247320,96965,89470,0.022625057,166125,0.038762313,3710875,2965865,0.692031822,1902945,829650,0.193584064,0.578831162,0.038577565,0.296825914,0.027264162,"3,767,931","2,593,939",0.6884253,"803,477",0.2132409,"70,556",0.0187254,"106,995",0.028396221,0.143382709,0.03257467,0.21140047,0.35593679,30.1,0.8439202,3.614693,2.385542,0.4039248,10,7.344573,6.9,0.091,8.15,1,0,0,53,0,0,0,0,0,0,0,1,-1,"https://web.archive.org/web/20120411100821/http://www.carmonaforarizona.com/",0,0,0,0,0.091,8.15,0,0,0,1,3,-0.956346852,0.024872641,1.037103151,0.021855953,0.025914183,0.021857709,18.4,53,187.08,52.52,10.66,0.505353319,2.30455259,1.415662651,1.610516934,1.814,18.35,20.164,"10",51.5
"AZ",2012,"Arizona",1,0,0,"Steenwyk","Clair Van",1,"AZ",0,1,0,0,1,0,NA,0,"",5.65,"2",NA,-20,"",0,NA,NA,0,0,0,1.356784,4.116022,0.7041742,0.8695652,"AZ",6410980,4285735,174790,247320,96965,89470,0.022625057,166125,0.038762313,3710875,2965865,0.692031822,1902945,829650,0.193584064,0.578831162,0.038577565,0.296825914,0.027264162,"3,767,931","2,593,939",0.6884253,"803,477",0.2132409,"70,556",0.0187254,"106,995",0.028396221,0.143382709,0.03257467,0.21140047,0.35593679,30.1,0.8439202,3.614693,2.385542,0.4039248,10,7.344573,6.9,0.091,8.15,0,1,0,53,0,0,0,0,0,0,NA,NA,NA,"",0,0,0,0,0.091,8.15,0,0,0,1,3,-0.956346852,0.024872641,1.037103151,0.021855953,0.025914183,0.021857709,18.4,53,187.08,52.52,10.66,0.505353319,2.30455259,1.415662651,1.610516934,1.814,18.35,20.164,"10",51.5
"AZ",2012,"Arizona",1,0,0,"Flake","Jeff",0,"AZ",0,0,1,0,1,0,NA,1,"",49.23,"41",NA,3,"",0,0,1,1,0,1,1.356784,4.116022,0.7041742,0.8695652,"AZ",6410980,4285735,174790,247320,96965,89470,0.022625057,166125,0.038762313,3710875,2965865,0.692031822,1902945,829650,0.193584064,0.578831162,0.038577565,0.296825914,0.027264162,"3,767,931","2,593,939",0.6884253,"803,477",0.2132409,"70,556",0.0187254,"106,995",0.028396221,0.143382709,0.03257467,0.21140047,0.35593679,30.1,0.8439202,3.614693,2.385542,0.4039248,10,7.344573,6.9,0.091,8.15,0,1,1,53,0,0,0,0,0,0,NA,NA,NA,"",0,0,0,0,0.091,8.15,0,0,0,1,3,-0.956346852,0.024872641,1.037103151,0.021855953,0.025914183,0.021857709,18.4,53,187.08,52.52,10.66,0.505353319,2.30455259,1.415662651,1.610516934,1.814,18.35,20.164,"10",51.5
"AZ",2012,"Arizona",1,0,0,"Cardon","Will",1,"AZ",0,1,0,0,1,0,NA,0,"",21.35,"20",NA,-22,"",0,0,1,1,0,1,1.356784,4.116022,0.7041742,0.8695652,"AZ",6410980,4285735,174790,247320,96965,89470,0.022625057,166125,0.038762313,3710875,2965865,0.692031822,1902945,829650,0.193584064,0.578831162,0.038577565,0.296825914,0.027264162,"3,767,931","2,593,939",0.6884253,"803,477",0.2132409,"70,556",0.0187254,"106,995",0.028396221,0.143382709,0.03257467,0.21140047,0.35593679,30.1,0.8439202,3.614693,2.385542,0.4039248,10,7.344573,6.9,0.091,8.15,0,1,0,53,0,0,0,0,0,0,1,0,1,"https://web.archive.org/web/20120228201406/http://www.wilcardon.com/",0,0,0,0,0.091,8.15,0,0,0,1,3,-0.956346852,0.024872641,1.037103151,0.021855953,0.025914183,0.021857709,18.4,53,187.08,52.52,10.66,0.505353319,2.30455259,1.415662651,1.610516934,1.814,18.35,20.164,"10",51.5
"AZ",2012,"Arizona",1,0,0,"Carmona","Rich",0,"AZ",0,0,1,1,0,0,NA,1,"",46.2,"38",NA,-3,"",0,1,0,0,1,0,1.356784,4.116022,0.7041742,0.8695652,"AZ",6410980,4285735,174790,247320,96965,89470,0.022625057,166125,0.038762313,3710875,2965865,0.692031822,1902945,829650,0.193584064,0.578831162,0.038577565,0.296825914,0.027264162,"3,767,931","2,593,939",0.6884253,"803,477",0.2132409,"70,556",0.0187254,"106,995",0.028396221,0.143382709,0.03257467,0.21140047,0.35593679,30.1,0.8439202,3.614693,2.385542,0.4039248,10,7.344573,6.9,0.091,8.15,0,1,1,53,0,0,0,0,0,0,0,1,-1,"https://web.archive.org/web/20120411100821/http://www.carmonaforarizona.com/",0,0,0,0,0.091,8.15,0,0,0,1,3,-0.956346852,0.024872641,1.037103151,0.021855953,0.025914183,0.021857709,18.4,53,187.08,52.52,10.66,0.505353319,2.30455259,1.415662651,1.610516934,1.814,18.35,20.164,"10",51.5
"AZ",2012,"Arizona",1,0,0,"Flake","Jeff",0,"AZ",1,0,0,0,1,0,NA,0,"",69.25,"42",NA,22,"",0,0,1,1,0,1,1.356784,4.116022,0.7041742,0.8695652,"AZ",6410980,4285735,174790,247320,96965,89470,0.022625057,166125,0.038762313,3710875,2965865,0.692031822,1902945,829650,0.193584064,0.578831162,0.038577565,0.296825914,0.027264162,"3,767,931","2,593,939",0.6884253,"803,477",0.2132409,"70,556",0.0187254,"106,995",0.028396221,0.143382709,0.03257467,0.21140047,0.35593679,30.1,0.8439202,3.614693,2.385542,0.4039248,10,7.344573,6.9,0.091,8.15,1,0,0,53,0,0,0,0,0,0,NA,NA,NA,"",0,0,0,0,0.091,8.15,0,0,0,1,3,-0.956346852,0.024872641,1.037103151,0.021855953,0.025914183,0.021857709,18.4,53,187.08,52.52,10.66,0.505353319,2.30455259,1.415662651,1.610516934,1.814,18.35,20.164,"10",51.5
"CA",2010,"California",0,1,0,"Campbell","Tom",1,"CA",0,1,0,0,1,0,NA,0,"",22,"22",NA,-26,"",0,NA,NA,0,0,0,1.369338,4.162119,0.5134128,0.7602447,"CA",37325070,23072670,4894225,2174885,2955825,2868290,0.128109361,1594765,0.069119222,15049410,12011065,0.520575425,14024110,5915035,0.256365431,0.40319844,0.058268745,0.375728967,0.131124335,"24,650,185","12,561,360",0.5095848,"6,927,627",0.2810375,"2,812,138",0.1140818,"1,550,092",0.062883585,-0.043808553,-0.14616722,0.01957682,0.02801228,14.2,0.4780179,3.182263,1.649326,0.2912307,-21,6.703473,7.3,-0.231,10.15,0,1,0,33,0,0,0,0,0,0,NA,NA,NA,"",0,0,0,0,-0.231,10.15,0,0,1,0,4,-1.043826839,0.010696054,0.983402944,0.012262809,-0.158079214,0.011257191,26.3,33,74.66,22.7,7.45,-0.14399252,1.416493776,0.629496403,0.714452896,10.62,21.82,32.44,"244",53.1
